Model,Horizon,Window,Macrozona,Estacion,Planta,RMSE,MAE,sMAPE,rRMSE,Coverage_90,Pinball_P05,Pinball_P95
INFORMER,7-Day Rollout,Invierno,Zona Central,Verano,el_pilpen,0.5228686796780379,0.34217492890279355,165.27306794385345,215.84623017447166,0.1488095238095238,0.10719851129760431,0.06604543991582087
INFORMER,7-Day Rollout,Otoño,Zona Central,Verano,el_pilpen,1.319895673931099,0.9337604647480475,169.52299753921923,141.6081913055622,0.07738095238095238,0.11116566473854272,0.5425393680211484
INFORMER,7-Day Rollout,Primavera,Zona Central,Verano,el_pilpen,0.9951648154946955,0.6331177145661752,176.83345971662766,177.97071016907051,0.10119047619047619,0.1100169024726321,0.3876434626690709
INFORMER,7-Day Rollout,Verano,Zona Central,Verano,el_pilpen,1.5866276195060065,1.1488790499197012,166.5516125846842,134.74180104940777,0.125,0.11238945764234605,0.73296279954888
INFORMER,Day 1,Raw,Zona Central,Verano,el_roble,2.8591141443628176,1.8332880797485511,177.7161659759588,178.5723604041354,0.20833333333333334,0.14905873984098436,0.3778231497233115
INFORMER,Day 1,Invierno,Zona Central,Verano,el_roble,2.6386861347122457,1.8879285297977428,178.19349132164504,151.75048661286354,0.20833333333333334,0.18592582376829037,0.21818076380683746
INFORMER,Day 1,Otoño,Zona Central,Verano,el_roble,3.9481551307662697,2.8460489362684407,172.2344530356415,138.55257617063234,0.125,0.22659996942402358,0.7841635530203955
INFORMER,Day 1,Primavera,Zona Central,Verano,el_roble,2.7070443552788532,1.8107273725327104,166.6160247643437,157.71087274403678,0.25,0.15336692000661664,0.35938884279457867
INFORMER,Day 1,Verano,Zona Central,Verano,el_roble,2.8600721559007636,1.8391329211493332,177.79144659086683,178.6321951546866,0.125,0.1751993113507827,0.4747095799073579
INFORMER,7-Day Rollout,Raw,Zona Central,Verano,el_roble,3.930363622960056,2.716991148846102,167.77005542482956,145.2936607629787,0.1130952380952381,0.3166090089774419,1.482518706397622
INFORMER,7-Day Rollout,Invierno,Zona Central,Verano,el_roble,1.6329484469763613,1.0664074842197155,167.08417476607735,212.78017441661,0.11904761904761904,0.31935415909483816,0.21488468826357593
INFORMER,7-Day Rollout,Otoño,Zona Central,Verano,el_roble,3.5194389975571183,2.4844223750533763,170.74230985853336,144.80016418542738,0.07738095238095238,0.32890778673083976,1.3353389956236699
INFORMER,7-Day Rollout,Primavera,Zona Central,Verano,el_roble,2.8358975521076486,1.7695119511370736,174.95165870430597,184.19247981229648,0.08333333333333333,0.31321126983519726,1.0622133090517307
INFORMER,7-Day Rollout,Verano,Zona Central,Verano,el_roble,3.9247600962031406,2.714491802719186,167.5677243500476,145.08626865446882,0.08928571428571429,0.3164307407644845,1.5959159206625155
